id,defect_type,lat,lng,nearest_cluster,severity,status,department_id,photo_url,created_at,resolved_at,is_active
REP-PRG-10500,Drainage Issues,25.460195,81.845397,MG Marg Corridor,Low,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10500.jpg,2026-03-14T19:18:43,,1
REP-PRG-10501,Pothole,25.420477,81.814825,Kareli Urban Zone,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10501.jpg,2026-03-17T04:31:39,,1
REP-PRG-10502,Garbage Accumulation,25.450586,81.862148,Georgetown,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10502.jpg,2026-05-07T15:06:54,,1
REP-PRG-10503,Pothole,25.532162,81.870081,Phaphamau NH-19 Junction,Critical,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10503.jpg,2026-05-19T20:36:46,,1
REP-PRG-10504,Drainage Issues,25.460996,81.830618,Civil Lines,Low,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10504.jpg,2026-03-20T11:47:04,,1
REP-PRG-10505,Streetlight Defect,25.522539,81.859581,Curzon Bridge / Phaphamau,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10505.jpg,2026-01-16T13:11:01,,1
REP-PRG-10506,Pothole,25.476602,81.849486,Katra / Allahabad Univ,Critical,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10506.jpg,2026-05-14T23:02:20,,1
REP-PRG-10507,Streetlight Defect,25.441888,81.771583,Jhalwa / IIIT-A Corridor,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10507.jpg,2026-05-10T12:51:39,,1
REP-PRG-10508,Pothole,25.486789,81.859129,Teliyarganj / MNNIT Area,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10508.jpg,2026-02-03T16:37:14,,1
REP-PRG-10509,Pothole,25.442437,81.862393,Georgetown,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10509.jpg,2026-06-29T19:52:42,,1
REP-PRG-10510,Streetlight Defect,25.424183,81.81541,Kareli Urban Zone,Moderate,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10510.jpg,2026-02-05T05:17:18,2026-02-08T05:17:18,0
REP-PRG-10511,Pothole,25.417805,81.872138,Naini Old Bridge (Yamuna),Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10511.jpg,2026-02-01T03:30:44,,1
REP-PRG-10512,Drainage Issues,25.44182,81.773491,Jhalwa / IIIT-A Corridor,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10512.jpg,2026-03-09T12:21:57,,1
REP-PRG-10513,Pothole,25.430304,81.88096,Sangam / Daraganj,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10513.jpg,2026-06-29T05:57:56,,1
REP-PRG-10514,Pothole,25.453908,81.829818,MG Marg Corridor,High,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10514.jpg,2026-03-05T20:57:07,,1
REP-PRG-10515,Streetlight Defect,25.489941,81.849651,Teliyarganj / MNNIT Area,High,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10515.jpg,2026-02-14T09:07:53,,1
REP-PRG-10516,Drainage Issues,25.495194,81.868178,Teliyarganj / MNNIT Area,Moderate,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10516.jpg,2026-01-26T00:49:20,,1
REP-PRG-10517,Garbage Accumulation,25.381135,81.877592,Naini Industrial Area,Low,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10517.jpg,2026-02-26T12:45:33,,1
REP-PRG-10518,Garbage Accumulation,25.502194,81.846285,Curzon Bridge / Phaphamau,Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10518.jpg,2026-06-15T11:03:35,,1
REP-PRG-10519,Drainage Issues,25.461796,81.863377,Katra / Allahabad Univ,Low,Resolved,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10519.jpg,2026-02-21T07:31:10,2026-03-02T07:31:10,0
REP-PRG-10520,Pothole,25.431471,81.851329,Naini Old Bridge (Yamuna),High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10520.jpg,2026-02-01T09:33:16,,1
REP-PRG-10521,Pothole,25.518629,81.929692,NH-19 Bypass (Varanasi-Kanpur),Critical,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10521.jpg,2026-04-13T02:03:48,,1
REP-PRG-10522,Pothole,25.451219,81.841969,Civil Lines,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10522.jpg,2026-02-17T18:00:42,,1
REP-PRG-10523,Streetlight Defect,25.465219,81.842389,Katra / Allahabad Univ,Low,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10523.jpg,2026-06-07T16:56:55,,1
REP-PRG-10524,Streetlight Defect,25.456812,81.870041,Georgetown,Critical,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10524.jpg,2026-01-23T18:11:10,,1
REP-PRG-10525,Pothole,25.486995,81.866166,Teliyarganj / MNNIT Area,Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10525.jpg,2026-05-15T17:04:16,,1
REP-PRG-10526,Drainage Issues,25.456552,81.836985,Civil Lines,High,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10526.jpg,2026-05-21T01:38:47,,1
REP-PRG-10527,Drainage Issues,25.423598,81.764627,Jhalwa / IIIT-A Corridor,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10527.jpg,2026-02-16T08:56:56,,1
REP-PRG-10528,Streetlight Defect,25.419796,81.829382,Kareli Urban Zone,Low,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10528.jpg,2026-03-13T10:07:59,,1
REP-PRG-10529,Streetlight Defect,25.443849,81.845035,Rambagh Railway Station Area,High,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10529.jpg,2026-02-10T11:38:44,2026-02-15T11:38:44,0
REP-PRG-10530,Pothole,25.531174,81.842212,Phaphamau NH-19 Junction,High,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10530.jpg,2026-01-15T15:59:18,2026-01-26T15:59:18,0
REP-PRG-10531,Pothole,25.50119,81.849082,Teliyarganj / MNNIT Area,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10531.jpg,2026-02-15T16:36:45,,1
REP-PRG-10532,Garbage Accumulation,25.4171,81.811043,Kareli Urban Zone,High,Resolved,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10532.jpg,2026-01-08T20:48:15,2026-01-19T20:48:15,0
REP-PRG-10533,Streetlight Defect,25.407643,81.864287,Naini Old Bridge (Yamuna),Low,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10533.jpg,2026-05-08T03:44:17,2026-05-14T03:44:17,0
REP-PRG-10534,Streetlight Defect,25.435258,81.892772,Shastri Bridge (Ganga),Low,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10534.jpg,2026-02-26T08:43:32,,1
REP-PRG-10535,Streetlight Defect,25.446625,81.831816,Prayagraj Junction (Civil Lines side),Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10535.jpg,2026-02-03T20:24:23,,1
REP-PRG-10536,Drainage Issues,25.439615,81.879736,Shastri Bridge (Ganga),High,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10536.jpg,2026-01-06T13:22:40,,1
REP-PRG-10537,Garbage Accumulation,25.42597,81.85105,Naini Old Bridge (Yamuna),High,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10537.jpg,2026-01-19T21:36:07,,1
REP-PRG-10538,Streetlight Defect,25.479547,81.859575,Teliyarganj / MNNIT Area,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10538.jpg,2026-02-10T23:54:21,,1
REP-PRG-10539,Streetlight Defect,25.451506,81.854802,Rambagh Railway Station Area,Low,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10539.jpg,2026-06-28T06:20:40,2026-07-12T06:20:40,0
REP-PRG-10540,Pothole,25.425211,81.767206,Jhalwa / IIIT-A Corridor,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10540.jpg,2026-03-20T18:43:22,,1
REP-PRG-10541,Pothole,25.415427,81.871614,Naini Old Bridge (Yamuna),Low,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10541.jpg,2026-05-27T22:15:27,,1
REP-PRG-10542,Pothole,25.452055,81.84144,MG Marg Corridor,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10542.jpg,2026-06-06T16:02:33,,1
REP-PRG-10543,Drainage Issues,25.393242,81.86691,Naini Industrial Area,Low,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10543.jpg,2026-03-02T20:37:37,,1
REP-PRG-10544,Pothole,25.417928,81.818429,Kareli Urban Zone,Critical,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10544.jpg,2026-06-22T07:16:08,,1
REP-PRG-10545,Streetlight Defect,25.419427,81.819702,Kareli Urban Zone,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10545.jpg,2026-01-18T20:45:38,,1
REP-PRG-10546,Garbage Accumulation,25.465821,81.855416,Katra / Allahabad Univ,High,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10546.jpg,2026-04-23T23:16:44,,1
REP-PRG-10547,Drainage Issues,25.444861,81.889354,Shastri Bridge (Ganga),Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10547.jpg,2026-05-20T21:39:57,,1
REP-PRG-10548,Garbage Accumulation,25.385629,81.849014,Naini Industrial Area,High,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10548.jpg,2026-06-25T16:12:47,,1
REP-PRG-10549,Streetlight Defect,25.446331,81.892772,Shastri Bridge (Ganga),High,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10549.jpg,2026-01-06T19:36:14,,1
REP-PRG-10550,Drainage Issues,25.467984,81.83183,Katra / Allahabad Univ,Low,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10550.jpg,2026-04-07T13:51:30,,1
REP-PRG-10551,Streetlight Defect,25.446707,81.878883,Sangam / Daraganj,Critical,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10551.jpg,2026-06-03T06:20:31,,1
REP-PRG-10552,Garbage Accumulation,25.448365,81.839681,Rambagh Railway Station Area,Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10552.jpg,2026-06-05T23:48:31,,1
REP-PRG-10553,Pothole,25.443902,81.881573,Shastri Bridge (Ganga),Moderate,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10553.jpg,2026-04-16T04:10:28,2026-04-29T04:10:28,0
REP-PRG-10554,Garbage Accumulation,25.45501,81.870312,Katra / Allahabad Univ,Moderate,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10554.jpg,2026-04-12T04:49:03,,1
REP-PRG-10555,Pothole,25.437975,81.849739,Rambagh Railway Station Area,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10555.jpg,2026-03-18T06:45:31,,1
REP-PRG-10556,Pothole,25.446461,81.851965,Rambagh Railway Station Area,Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10556.jpg,2026-03-16T10:58:59,,1
REP-PRG-10557,Drainage Issues,25.440703,81.85092,Rambagh Railway Station Area,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10557.jpg,2026-05-06T17:38:54,,1
REP-PRG-10558,Streetlight Defect,25.449227,81.879539,Sangam / Daraganj,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10558.jpg,2026-04-08T21:26:58,,1
REP-PRG-10559,Streetlight Defect,25.440609,81.898405,Shastri Bridge (Ganga),Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10559.jpg,2026-02-27T17:46:40,,1
REP-PRG-10560,Pothole,25.457844,81.847496,MG Marg Corridor,High,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10560.jpg,2026-06-21T20:31:01,,1
REP-PRG-10561,Drainage Issues,25.45511,81.730856,GT Road / Bamrauli Corridor,Moderate,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10561.jpg,2026-04-11T03:01:35,,1
REP-PRG-10562,Drainage Issues,25.463067,81.730829,GT Road / Bamrauli Corridor,High,Resolved,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10562.jpg,2026-05-27T16:34:46,2026-06-05T16:34:46,0
REP-PRG-10563,Pothole,25.447421,81.852966,Georgetown,Critical,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10563.jpg,2026-05-10T04:47:50,,1
REP-PRG-10564,Garbage Accumulation,25.446487,81.83063,Prayagraj Junction (Civil Lines side),High,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10564.jpg,2026-02-01T00:20:56,,1
REP-PRG-10565,Drainage Issues,25.441571,81.893375,Shastri Bridge (Ganga),Low,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10565.jpg,2026-02-19T12:35:39,,1
REP-PRG-10566,Streetlight Defect,25.46191,81.841628,MG Marg Corridor,Critical,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10566.jpg,2026-06-10T13:23:02,,1
REP-PRG-10567,Pothole,25.458047,81.862713,Katra / Allahabad Univ,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10567.jpg,2026-01-23T22:07:48,,1
REP-PRG-10568,Streetlight Defect,25.501516,81.853179,Teliyarganj / MNNIT Area,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10568.jpg,2026-01-05T06:41:05,,1
REP-PRG-10569,Garbage Accumulation,25.451779,81.833609,Prayagraj Junction (Civil Lines side),Low,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10569.jpg,2026-05-27T05:24:21,,1
REP-PRG-10570,Drainage Issues,25.382619,81.876006,Naini Industrial Area,Moderate,Reported,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10570.jpg,2026-03-16T03:30:06,,1
REP-PRG-10571,Drainage Issues,25.4268,81.771005,Jhalwa / IIIT-A Corridor,Moderate,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10571.jpg,2026-05-28T06:10:17,,1
REP-PRG-10572,Pothole,25.438115,81.848125,Rambagh Railway Station Area,Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10572.jpg,2026-06-05T22:37:34,,1
REP-PRG-10573,Pothole,25.44023,81.82648,MG Marg Corridor,High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10573.jpg,2026-01-14T01:18:07,,1
REP-PRG-10574,Drainage Issues,25.472756,81.848224,Katra / Allahabad Univ,Low,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10574.jpg,2026-03-19T19:19:16,,1
REP-PRG-10575,Drainage Issues,25.452069,81.837773,Katra / Allahabad Univ,High,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10575.jpg,2026-02-28T12:53:34,,1
REP-PRG-10576,Drainage Issues,25.439888,81.848415,Georgetown,Moderate,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10576.jpg,2026-03-10T23:10:27,,1
REP-PRG-10577,Pothole,25.443136,81.888079,Sangam / Daraganj,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10577.jpg,2026-05-06T02:48:18,,1
REP-PRG-10578,Garbage Accumulation,25.422495,81.788019,Jhalwa / IIIT-A Corridor,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10578.jpg,2026-03-22T02:27:06,,1
REP-PRG-10579,Pothole,25.499854,81.860401,Teliyarganj / MNNIT Area,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10579.jpg,2026-01-08T14:19:32,,1
REP-PRG-10580,Drainage Issues,25.492005,81.876328,Curzon Bridge / Phaphamau,Moderate,Reported,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10580.jpg,2026-01-10T00:37:07,,1
REP-PRG-10581,Drainage Issues,25.437883,81.824837,MG Marg Corridor,High,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10581.jpg,2026-04-30T02:23:27,,1
REP-PRG-10582,Streetlight Defect,25.500181,81.882518,Teliyarganj / MNNIT Area,Low,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10582.jpg,2026-04-07T01:47:46,,1
REP-PRG-10583,Pothole,25.521074,81.934511,NH-19 Bypass (Varanasi-Kanpur),High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10583.jpg,2026-03-31T20:32:01,,1
REP-PRG-10584,Drainage Issues,25.443758,81.896827,Shastri Bridge (Ganga),Moderate,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10584.jpg,2026-01-24T18:22:44,,1
REP-PRG-10585,Pothole,25.458671,81.83715,Civil Lines,Low,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10585.jpg,2026-02-24T16:03:32,,1
REP-PRG-10586,Garbage Accumulation,25.525834,81.864499,Phaphamau NH-19 Junction,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10586.jpg,2026-01-06T08:19:26,,1
REP-PRG-10587,Drainage Issues,25.433468,81.845755,Rambagh Railway Station Area,High,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10587.jpg,2026-01-03T16:08:49,,1
REP-PRG-10588,Streetlight Defect,25.446456,81.854213,Katra / Allahabad Univ,Critical,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10588.jpg,2026-06-14T18:01:34,,1
REP-PRG-10589,Drainage Issues,25.442091,81.731171,GT Road / Bamrauli Corridor,High,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10589.jpg,2026-02-26T00:59:31,,1
REP-PRG-10590,Garbage Accumulation,25.446439,81.870136,Georgetown,High,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10590.jpg,2026-01-27T08:16:03,,1
REP-PRG-10591,Drainage Issues,25.454347,81.815436,Prayagraj Junction (Civil Lines side),Critical,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10591.jpg,2026-05-25T07:34:08,,1
REP-PRG-10592,Pothole,25.437083,81.866526,Georgetown,Low,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10592.jpg,2026-03-13T07:19:24,,1
REP-PRG-10593,Drainage Issues,25.41214,81.818203,Kareli Urban Zone,Moderate,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10593.jpg,2026-06-16T18:52:43,,1
REP-PRG-10594,Pothole,25.5164,81.850253,Curzon Bridge / Phaphamau,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10594.jpg,2026-06-03T22:42:45,,1
REP-PRG-10595,Garbage Accumulation,25.420843,81.809328,Kareli Urban Zone,High,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10595.jpg,2026-03-17T17:26:43,,1
REP-PRG-10596,Pothole,25.445189,81.742558,GT Road / Bamrauli Corridor,High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10596.jpg,2026-05-27T14:54:52,,1
REP-PRG-10597,Garbage Accumulation,25.407256,81.823524,Kareli Urban Zone,Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10597.jpg,2026-05-02T21:03:08,,1
REP-PRG-10598,Pothole,25.446843,81.83242,Prayagraj Junction (Civil Lines side),Low,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10598.jpg,2026-05-23T14:35:41,,1
REP-PRG-10599,Pothole,25.446791,81.869913,Georgetown,Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10599.jpg,2026-05-24T14:39:55,,1
REP-PRG-10600,Garbage Accumulation,25.421002,81.816565,Kareli Urban Zone,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10600.jpg,2026-03-20T23:18:32,,1
REP-PRG-10601,Pothole,25.420978,81.824346,Kareli Urban Zone,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10601.jpg,2026-02-01T01:07:54,,1
REP-PRG-10602,Drainage Issues,25.449391,81.838325,MG Marg Corridor,Moderate,Resolved,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10602.jpg,2026-01-20T01:11:34,2026-01-25T01:11:34,0
REP-PRG-10603,Pothole,25.441384,81.822697,Prayagraj Junction (Civil Lines side),High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10603.jpg,2026-04-16T09:58:06,,1
REP-PRG-10604,Pothole,25.406779,81.868997,Naini Old Bridge (Yamuna),Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10604.jpg,2026-05-27T00:39:34,,1
